id,mobility
0,0.4030937041614713
1,0.5144175557508075
2,0.5185847730616824
3,0.767401547646448
4,0.5400396338477316
5,0.13357906603505354
6,0.958324118122361
7,0.10943827563238862
8,0.8126161365498201
9,0.08885429554533442
10,0.9790241998153766
11,0.533338832012086
12,0.9207511663549943
13,0.9079571419014008
14,0.49510985491767934
15,0.8049455102314351
16,0.34187852179898837
17,0.1636899339253599
18,0.7661839398903316
19,0.06404292474030071
20,0.8416301026968871
21,0.09252963244291745
22,0.577904342618965
23,0.5783788770970186
24,0.8666591468435652
25,0.8952304929844912
26,0.12229134503090844
27,0.9888831410874002
28,0.2547692820988916
29,0.017055001230034783
30,0.8233552685168466
31,0.8317865144731735
32,0.4859133336218304
33,0.2759560263630152
