id,mobility
0,0.8751032812558566
1,0.017994460848383964
2,0.8223835481808526
3,0.01765725882744107
4,0.4102990324820843
5,0.9106442353581274
6,0.5622035339373663
7,0.3523836418872448
8,0.1487587633530827
9,0.23013761955859757
10,0.013325348303660611
11,0.7867015529889128
12,0.9210759558623682
13,0.022333520976307142
14,0.35446664167489206
15,0.8775146900099442
16,0.2738670092201605
17,0.770595358679252
18,0.7350257930584039
19,0.8360445124128935
20,0.8766695904796156
21,0.9947291355581656
22,0.8811460730380256
23,0.6932661152926909
24,0.24255805413720655
25,0.5310184995491352
26,0.858683512652411
27,0.8796260045155544
28,0.9457132450348014
29,0.43556399931159406
30,0.6590471515305762
31,0.925864835363134
32,0.16149931257322692
33,0.5754650044485743
