id,mobility
0,0.7274661727831142
1,0.3305299387151628
2,0.8261274387400876
3,0.17162700559031507
4,0.851494327844855
5,0.2643411987220592
6,0.35227462672392273
7,0.1362382450133186
8,0.31072094630052005
9,0.6491181604929406
10,0.9671276948395844
11,0.42542007440585783
12,0.30525432030948907
13,0.20307100619736573
14,0.8731916706602771
15,0.6702546215978193
16,0.4654870048227757
17,0.29553873422246024
18,0.14489055871279732
19,0.6703724587029125
20,0.04726499439087073
21,0.19088239565087672
22,0.7599591008776636
23,0.38936609867233263
24,0.22119803424343853
25,0.6698224472134375
26,0.6019418285022837
27,0.3588787814347092
28,0.3243313519063169
29,0.5461456193737357
30,0.307283948403148
31,0.4923882165301161
32,0.8323516723247184
33,0.26178203901083075
