id,mobility
0,0.48416853110303837
1,0.5038237996569332
2,0.06624244711905725
3,0.3272165971791656
4,0.26881921658107766
5,0.6085683763340699
6,0.42551585471029685
7,0.1382659469975802
8,0.11398045096947573
9,0.1454727777547482
10,0.7148665855948304
11,0.8015319551590254
12,0.9102936476582617
13,0.6644277042647575
14,0.01355615276887856
15,0.24428541581195873
16,0.7908817490209734
17,0.8651260330931965
18,0.8375608629534634
19,0.05527448896640674
20,0.8476235869778439
21,0.2555076590274188
22,0.1451811477308278
23,0.6053822034591967
24,0.9909545492840393
25,0.586027376966179
26,0.6679938736692823
27,0.435225405931692
28,0.21589902856722198
29,0.42735192719317516
30,0.4076167580105359
31,0.2733168903640144
32,0.9713636436696726
33,0.2644803518923329
34,0.12163372535096428
35,0.253053439955087
36,0.3657121669748489
37,0.40329187848215353
38,0.577699978496262
39,0.9142747068973862
40,0.6157681812965905
41,0.6739603109445063
42,0.23747850110736723
43,0.7954506109838575
44,0.7201372753831072
45,0.08875124400960877
46,0.07941242806285453
47,0.7397970853188531
48,0.6346274666751601
49,0.6748356464516807
50,0.9626799788216256
51,0.8937539749260035
52,0.8288113803497223
53,0.13625753764093362
54,0.4214616553684889
55,0.4176970887551317
56,0.5019409067279588
57,0.9369549775969697
58,0.7260538146327156
59,0.07403400770486712
60,0.9771119733506599
61,0.13063773962298275
62,0.5267398793029809
63,0.2823017760777802
64,0.5557501618045728
65,0.7533021005097171
66,0.04584279895369625
67,0.6048642777536029
68,0.14560457511498592
69,0.2675582151293552
70,0.24468950908918896
71,0.448542837080369
72,0.4685945788036958
73,0.18372895297712488
74,0.33854950141913975
75,0.19624689762521608
76,0.38543749145566686
77,0.7091020220371504
78,0.5548018632337686
79,0.0326785090679278
80,0.8185967615957943
81,0.26854975401841696
82,0.4715561780750388
83,0.6965299315190654
84,0.9002154080895919
85,0.5108908223680457
86,0.6379325128846176
87,0.6295127275545396
88,0.513473451651937
89,0.8535938229475659
90,0.34374452290723045
91,0.6453246065812199
92,0.40638268674978617
93,0.8223964631488436
94,0.40787778185553103
95,0.14531822494234992
96,0.03523281419641
97,0.3714775383407931
98,0.5976302395033806
99,0.2347570639067793
100,0.2481222876301752
101,0.6600876652636907
102,0.4631223538600877
103,0.5882132392760377
104,0.787280102059037
105,0.07611349801680856
106,0.2440074554182592
107,0.17887127434731442
108,0.2972879855203603
109,0.34183802750169545
110,0.6497987200284174
111,0.040583131704523545
112,0.8168501244650941
113,0.0768750649018064
114,0.9106401408440972
115,0.9875772029045227
116,0.5146663887704623
117,0.38790930638567067
118,0.8240401979912175
119,0.36370717577298284
120,0.7400038478063367
121,0.05012833175402753
122,0.81019562427073
123,0.7580752380537688
124,0.3042732778069346
125,0.9669025505196032
126,0.8697203867042567
127,0.45995728513801826
128,0.6414446901468549
129,0.9607983997501606
130,0.5107220204042673
131,0.36360671108764264
132,0.07098100218054282
133,0.8576303220817569
134,0.9181317252453884
135,0.28044455838273996
136,0.005075177900533134
137,0.4686868421200825
138,0.9433802995884224
139,0.0013161330362079227
140,0.686259671335963
141,0.5617445857330816
142,0.4173299422090684
143,0.7160014297477408
144,0.2899603357787297
145,0.6628313459771642
146,0.1739029656474853
147,0.22185072204002276
148,0.21555115439972306
149,0.7862025232207037
150,0.9494271340792779
151,0.7936224869407866
152,0.3488449311890143
153,0.4700996774464259
154,0.9669135616024971
155,0.569170250751466
156,0.5181404665582461
157,0.2441829571287839
158,0.9706241201430654
159,0.33250303003044346
160,0.8843915830422275
161,0.4413511490087081
162,0.5520280747639423
163,0.4762079139571276
164,0.858871601241938
165,0.39887306288275637
166,0.12863321470976574
167,0.5423712489034951
168,0.27818380901877227
169,0.77937722691235
170,0.6728232114331687
171,0.22406260059414573
172,0.10290545934236195
173,0.7922067538788149
174,0.6367374004755413
175,0.7298766165444188
176,0.7027538615505535
177,0.5209183154593073
178,0.440785798437046
179,0.566151308540622
180,0.6788995628961692
181,0.2922063432288269
182,0.09593105295204007
183,0.4074873002570616
184,0.11032562557657233
185,0.9312531473296677
186,0.22242674727814493
187,0.5675813294274648
188,0.49889228774330463
189,0.06119047166475511
190,0.026467617069830363
191,0.07048894250907023
192,0.9557128997486719
193,0.11884820126339979
194,0.6116456344352039
195,0.8760306102846052
196,0.247412832222899
197,0.7761983990811241
198,0.8376132471297251
199,0.4142507886672089
200,0.9910106965457572
201,0.963230297509194
202,0.7332316267160659
203,0.7350822617539519
204,0.1371728351924244
205,0.04162640385734351
206,0.8358825427889389
207,0.08177123019954169
208,0.8192802745300778
209,0.6029528821997272
210,0.8897310086213686
211,0.5926625645496468
212,0.06133097214940886
213,0.8046613139847345
214,0.16795777189336003
215,0.48821599594297815
216,0.9372685821508677
217,0.815662654008303
218,0.3159418627003454
219,0.21205231100540223
220,0.035204599522671964
221,0.8601495482014812
222,0.9874246315855477
223,0.8954730954878254
224,0.6669340968480275
225,0.6437039278833425
226,0.5529795307190897
227,0.9666957697493066
228,0.5261284095925733
229,0.3858205168728306
230,0.9898016569617154
231,0.582446222539118
232,0.5615290290315893
233,0.043980129807399404
234,0.520814896485658
235,0.8650315196220764
236,0.49363150003792655
237,0.9659201299851772
238,0.1966285385684836
239,0.7412467565492282
240,0.24474235679974043
241,0.9280520002096675
242,0.5335065553084963
243,0.4051988137582383
244,0.4411171226629733
245,0.36660388603895977
246,0.289683628413399
247,0.3495931991193342
248,0.26813558859206843
249,0.10768306548454198
250,0.03436235710661295
251,0.20000423510206589
252,0.5453092681163729
253,0.2734655135637969
254,0.8401540641435079
255,0.7961432164406812
256,0.05285454600325279
257,0.46298082956196285
258,0.4047992362809003
259,0.33952120310244527
260,0.912048082889354
261,0.7061799817480423
262,0.3803699300261709
263,0.15989899517549055
264,0.7681888998939448
265,0.1643687218079568
266,0.7887265865385695
267,0.5557441030262198
268,0.694681282377591
269,0.1358567612842514
270,0.3855827979949118
271,0.7803538477590659
272,0.8328689859599514
273,0.48070578742069214
274,0.8911301242626708
275,0.11572295546438416
276,0.47249299355495333
277,0.8678327479850889
278,0.9122167003085884
279,0.09280909618073174
280,0.7362598489246996
281,0.16875571037614767
282,0.3994498183202053
283,0.6315293222906291
284,0.16071459911532893
285,0.905609282911445
286,0.25722438803409875
287,0.7186573827471721
288,0.9267969258988855
289,0.8237747588895301
290,0.3533516404370973
291,0.7372430805918804
292,0.9448926556701291
293,0.26875651328480465
294,0.8140026802637297
295,0.47942136883706166
296,0.22731692386154556
297,0.8364885555021686
298,0.22326705848739148
299,0.969652425132673
300,0.19220732904657334
301,0.8236210475878027
302,0.8654376558870951
303,0.5928228612005801
304,0.12006441734184303
305,0.6288122132066678
306,0.887453122743205
307,0.461476827932638
308,0.6200087124813529
309,0.9909062484362055
310,0.08396392614387604
311,0.8073328912715487
312,0.042298414292494924
313,0.20050596780031227
314,0.6293984170189879
315,0.058746888066444125
316,0.7430698946478402
317,0.3237727749242396
318,0.019940604342453705
319,0.6341234397511073
320,0.22945935928635586
321,0.3618703802566552
322,0.5665205675634173
323,0.9894095887091292
324,0.15427187606272952
325,0.661235147827874
326,0.6982647464498457
327,0.07086670847560139
328,0.1937742910782363
329,0.13523030333640573
330,0.7450203512506444
331,0.47140298995191654
332,0.7430558764261934
333,0.029364437361862228
334,0.3652719130016946
335,0.6906812092462256
336,0.4388420120913823
337,0.21649551015405666
338,0.8578742279901979
339,0.45296306862394164
340,0.6224317807921285
341,0.3310503624908443
342,0.1395585426698258
343,0.7058213668444939
344,0.014390418607851618
345,0.3058397738868366
346,0.1577914233816311
347,0.7057086017592091
348,0.24389383184086078
349,0.2316152883197684
350,0.41032486231414467
351,0.0573413804775873
352,0.4234670455598861
353,0.7248666115725682
354,0.31620723243772253
355,0.5505638595561408
356,0.003606064679902543
357,0.7851535402624559
358,0.7822543384140135
359,0.6398841903745991
360,0.37524152337801353
361,0.4077132547375013
362,0.008460407367716805
363,0.2876371312144117
364,0.9187968525775485
365,0.48189781316822966
366,0.23043521241634957
367,0.6600913896035501
368,0.3607743747371486
369,0.38258738318347074
370,0.12366749439792257
371,0.6479167768347049
372,0.7899956033944022
373,0.11023646027156841
374,0.4610331803623655
375,0.8206770085560593
376,0.85818201286046
377,0.48703509058466565
378,0.12748307350088717
379,0.9694463778894447
380,0.21349727276667263
381,0.042375417577377394
382,0.18363703204537019
383,0.8757189241964962
384,0.16345404412586917
385,0.06595228290343158
386,0.0328850975803654
387,0.3380674487026243
388,0.32829070599528287
389,0.8808274138658312
390,0.5747170626851321
391,0.06934206355993133
392,0.28396067503702516
393,0.7594279773042045
394,0.08786971711128011
395,0.9306286844270804
396,0.03301953533176549
397,0.5247310847533728
398,0.7789231879886849
399,0.21277921986590842
400,0.184498055903612
401,0.40656226190829936
402,0.006068024149004314
403,0.23852173452573333
404,0.29485731943296756
405,0.04570811883555992
406,0.7895546606307802
407,0.5143043111217307
408,0.09639469587322802
409,0.028732253410585384
410,0.39370649831528626
411,0.5330395604950964
412,0.6616153399309537
413,0.3234895568732905
414,0.15881846246980413
415,0.5697078609956023
416,0.7276668563575932
417,0.021394513042128027
418,0.6517118336136458
419,0.9921750269494762
420,0.8411479650474989
421,0.7678416884646644
422,0.6309425468812608
423,0.7230595182889603
424,0.8724536633927555
425,0.4790047541670155
426,0.44286475547203685
427,0.9688783828022989
428,0.6324559639890206
429,0.5929645067888241
430,0.46705117901108273
431,0.01923309484876423
