id,mobility
0,0.6512326608327481
1,0.6405975661058994
2,0.503217878569538
3,0.09237053456554212
4,0.8708734854710676
5,0.5728759001714452
6,0.5703096229872782
7,0.5032461302117603
8,0.9531730288442741
9,0.21323695883813865
10,0.19472395782324203
11,0.45906501393361165
12,0.47129847404327485
13,0.6856573876073557
14,0.879165555439041
15,0.48989775217722364
16,0.950234226525573
17,0.34542594397304227
18,0.506113549111693
19,0.3819851540990151
20,0.35348996247795395
21,0.9943377697989053
22,0.3069223064824016
23,0.08570702650128958
24,0.8104794715057437
25,0.18861209357416975
26,0.2017341612805903
27,0.5722065649753785
28,0.8755566189007804
29,0.17989031799726285
30,0.02446827684408026
31,0.9790394096280626
32,0.6034726382286997
33,0.1614026173754417
34,0.47994527683732935
35,0.8648107717309284
36,0.742544305363007
37,0.2589317714922925
38,0.4772982031253239
39,0.6923089666567568
40,0.9167610563956852
41,0.7327399105398158
42,0.031472724474479685
43,0.7336138525643652
44,0.9717055908430294
45,0.7092677311104354
46,0.7645583818250321
47,0.6172298081991556
48,0.654026863555826
49,0.08552899050425022
50,0.4820234523773299
51,0.37464263355737826
52,0.4948602142436376
53,0.19967103859022672
54,0.1728331304846087
55,0.7966813840033553
56,0.7365531154269436
57,0.4107070110509503
58,0.54143933914208
59,0.777890222431759
60,0.9530789546057106
61,0.761436696256528
62,0.9415913522775672
63,0.447542459448635
64,0.8009592660636022
65,0.36542402304937216
66,0.2912380518557478
67,0.934764858477664
68,0.5498976898459687
69,0.21303800726899813
70,0.5147354870757228
71,0.5092735546996194
72,0.6431493336551435
73,0.164101606686333
74,0.2249622005922971
75,0.3620530735825309
76,0.6828685028444323
77,0.7621766565556518
78,0.1642093992703364
79,0.48929185622169236
80,0.8047056911937116
81,0.31602452865201003
82,0.1214575180498696
83,0.6875842809468988
84,0.3428459134133466
85,0.6922429012913462
86,0.46872181494153975
87,0.22334361071553865
88,0.4954166635883144
89,0.9413845199162201
90,0.37315175760098995
91,0.47669849798139396
92,0.4616063030661084
93,0.6747552904416256
94,0.4171759711379215
95,0.3099233550738636
96,0.18534541638284963
97,0.6873512043746395
98,0.9322792804694673
99,0.1823732182088451
100,0.4170736870090601
101,0.5198039717009248
102,0.6729662733041237
103,0.7543381342147932
104,0.9493292115453396
105,0.959346387325811
106,0.9985096422293807
107,0.405406049338805
108,0.6704666856478203
109,0.8009181029112442
110,0.9528141716743772
111,0.9745664334012212
112,0.9354008314565341
113,0.8742764936102738
114,0.5645679981124052
115,0.8376870868480382
116,0.3768756569186382
117,0.6438278047607486
118,0.6956029491127607
119,0.640571440218259
120,0.4137666784297498
121,0.9170348797093253
122,0.978552278910626
123,0.2327839340270612
124,0.9057300271384776
125,0.5399749681563766
126,0.7585873230506295
127,0.8390600228550296
128,0.9273670881985072
129,0.9261041687540976
130,0.5735330072380653
131,0.1279083934942089
132,0.6269148672303295
133,0.8152398245586769
134,0.47412991974554153
135,0.09836169378369508
136,0.9823096521253829
137,0.9686110120383902
138,0.5228111191403602
139,0.856018860366272
140,0.7655709746886752
141,0.2186128116677355
142,0.20736524514892296
143,0.6479210440243712
144,0.4159127449143898
145,0.3948325713658827
146,0.3273047640118967
147,0.8620530266600444
148,0.5764874354669502
149,0.7648966968614366
150,0.010473051535197175
151,0.582426110470988
152,0.05491549974435905
153,0.2743888931163785
154,0.22779684624476015
155,0.5610186997517452
156,0.4049488093677125
157,0.22561106922060414
158,0.7631020085856619
159,0.08463322333769141
160,0.43924434786112565
161,0.33942546846162713
162,0.6533576854647509
163,0.3691312893533816
164,0.85648609814189
165,0.8555723867526057
166,0.6160814305547277
167,0.4229816398472839
168,0.7341579543694585
169,0.556095641989284
170,0.7889586670001247
171,0.18289284848886544
172,0.573582823382824
173,0.4841744638811716
174,0.3157975347656261
175,0.05555965242818095
176,0.448836347102628
177,0.9663839990882326
178,0.5603834441699975
179,0.08372085424933529
180,0.04812140310618607
181,0.5503516895055345
182,0.8453064378485833
183,0.1880263558842694
184,0.02907823734427617
185,0.38001970486077186
186,0.8030503595615892
187,0.45084808753537753
188,0.8906115726589632
189,0.7491111975692857
190,0.9833812301588949
191,0.22929173651551982
192,0.9070468140859831
193,0.1659206119352925
194,0.5270893893371635
195,0.19431169198775078
196,0.7551122261764858
197,0.058004378414397983
198,0.034973475795065045
199,0.7152588000579527
200,0.37814508338025044
201,0.04277919100211536
202,0.8686321621700475
203,0.37147790738613384
204,0.591309355893133
205,0.9008392313795917
206,0.6092018978851392
207,0.8067977074019017
208,0.8905716792256109
209,0.7592943828053742
210,0.46432844887697566
211,0.037098019267860716
212,0.7571587257341681
213,0.3317242396331277
214,0.20129414215363894
215,0.7800645385025187
216,0.5706505059134834
217,0.8660902418711516
218,0.8891315069923378
219,0.5445986638310816
220,0.7112725818898284
221,0.012265949679020727
222,0.4759936094865562
223,0.7904626953579017
224,0.7561649615330162
225,0.08431877119103892
226,0.4926803904268946
227,0.6773806544320218
228,0.9353896659982237
229,0.08233265162290881
230,0.6407133780372003
231,0.772808129318167
232,0.11961883273838536
233,0.9525948951863503
234,0.3309528501616885
235,0.22958762833516544
236,0.5493165118953465
237,0.031135999420460303
238,0.01405579259501688
239,0.6809224682824824
240,0.7980503297960004
241,0.6498532017014833
242,0.8084945254532494
243,0.7884692705639784
244,0.4169761452914247
245,0.7831256888408751
246,0.6738970346064779
247,0.43406618194544344
248,0.09995065352323995
249,0.5772591705023242
250,0.8344985693418876
251,0.28435898510554414
252,0.9887007923994329
253,0.34667753308758487
254,0.6902278759920502
255,0.2220731753998313
256,0.060185376094556764
257,0.533598750437591
258,0.5591088574440428
259,0.7012197618515754
260,0.12742937926265951
261,0.22329004584359424
262,0.18432142892745995
263,0.07160365782815048
264,0.8376691243798506
265,0.13156424721039306
266,0.8290512728918153
267,0.8526576980170344
268,0.3524579205703955
269,0.4565062495845633
270,0.23947061024020444
271,0.6035456448184298
272,0.5627681277069609
273,0.5203710271296822
274,0.9451817147528063
275,0.383480321113173
276,0.8735005018558761
277,0.1016388720365815
278,0.19007908794785733
279,0.6236297735197422
280,0.23940379278599266
281,0.645467642612269
282,0.49526952520950074
283,0.4530436583125055
284,0.4511355749833177
285,0.6558848207044201
286,0.17726897911889328
287,0.6105617390802383
288,0.4803536887422195
289,0.612526473813489
290,0.8539402767443827
291,0.9131729228261973
292,0.3043128842128644
293,0.0932019595029967
294,0.3219739237532093
295,0.9059224884738126
296,0.12183757625199809
297,0.3291598170064498
298,0.4970634227152557
299,0.846916312213192
300,0.9786215263715048
301,0.24738360807151927
302,0.9685490364805531
303,0.7266316947692588
304,0.08264927234082275
305,0.6728317751893353
306,0.580256125711019
307,0.11518992752840806
308,0.09672112073951511
309,0.49724215034235364
310,0.6136209939714232
311,0.6359767022407719
312,0.19587600882718914
313,0.3914546914705215
314,0.28672613178145556
315,0.971122006790841
316,0.6061488589354767
317,0.7765084083631655
318,0.00727324011919972
319,0.3827327075110758
320,0.23748211419658993
321,0.672852867023483
322,0.05320079488851115
323,0.46831093274145696
324,0.3663462585342072
325,0.7345423205425006
326,0.9949208644420335
327,0.2830115606966954
328,0.9267090987355424
329,0.3074567224731901
330,0.6755479646259535
331,0.3715876030726244
332,0.3504061538095089
333,0.15448731239419056
334,0.6218622778727536
335,0.7114688226077464
336,0.5538383297839728
337,0.9508528450996967
338,0.9657858058904809
339,0.8171343605374604
340,0.7644823666906027
341,0.4725549716458757
342,0.06790383634184094
343,0.6612719003211451
344,0.7957013191634135
345,0.46237088211597666
346,0.23832255644821831
347,0.7548610616394427
348,0.8872180129926619
349,0.7752758136016653
350,0.5169966970592423
351,0.3329292643382442
352,0.327376307304297
353,0.783613539502453
354,0.969920204532114
355,0.30884915579908023
356,0.16800542006638408
357,0.7625897709149039
358,0.9953307020313704
359,0.7350448974740589
360,0.16648404694668262
361,0.5832319278191456
362,0.4333177587208519
363,0.7370810839683832
364,0.7618970951724011
365,0.5564788513869603
366,0.3184100524479261
367,0.6275890466639906
368,0.5691638442772182
369,0.38635186291316037
370,0.9191317670612156
371,0.7811568148070824
372,0.46609727847667015
373,0.8052067153796301
374,0.9229085842157503
375,0.6643995682092927
376,0.12772135758098413
377,0.7243926766491802
378,0.6095722940794304
379,0.3035259734875817
380,0.16192590855030087
381,0.9647947038700011
382,0.8770094211448574
383,0.12389934518555124
384,0.39175922958796683
385,0.34851290414657754
386,0.21184599925235958
387,0.42289590987174
388,0.7368399979764388
389,0.5186907444947424
390,0.7673202734556848
391,0.7873340291724427
392,0.7545464992441828
393,0.907805785890994
394,0.8589624104367966
395,0.8313932303994285
396,0.959793002071941
397,0.45917874524164337
398,0.7804828025213832
399,0.41869233242726134
400,0.48154745606772287
401,0.9413039537914325
402,0.7804847119594389
403,0.9694396029694403
404,0.41486338797502054
405,0.7358961321782862
406,0.3380290869949145
407,0.19824193060990702
408,0.9117100896893342
409,0.5115931449354874
410,0.07777052767574366
411,0.23338731128033596
412,0.2259740911229473
413,0.3609142741239917
414,0.20812002615088643
415,0.6850381821807832
416,0.7281984241899997
417,0.40342348183065435
418,0.4303412079012594
419,0.426377939196839
420,0.5215399891865873
421,0.8677969232726059
422,0.8459771290464282
423,0.6897134437004511
424,0.022861174240379922
425,0.05409344684902617
426,0.7299717305509346
427,0.8013511272792988
428,0.8798417555067419
429,0.5286892257866833
430,0.928304856527024
431,0.12902883252072828
